epoch,lr-Adam,step,train_loss,val_loss
0,,1319,0.06920497864484787,
0,,1329,0.05464750528335571,
0,,1339,0.05387523025274277,
0,,1349,0.08917120099067688,
0,,1359,0.05934062972664833,
0,,1369,0.038696471601724625,
0,,1379,0.038339994847774506,
0,,1389,0.0453803688287735,
0,,1399,0.03502499684691429,
0,,1409,0.0490785650908947,
0,,1419,0.049958039075136185,
0,,1429,0.03619178757071495,
0,,1439,0.04263480380177498,
0,,1449,0.03641652315855026,
0,,1459,0.09723976999521255,
0,,1469,0.04786616191267967,
0,,1479,0.09221383929252625,
0,,1489,0.08648967742919922,
0,,1499,0.051121436059474945,
0,,1509,0.05679282173514366,
0,,1519,0.053278952836990356,
0,,1529,0.04981217905879021,
0,,1539,0.10660704970359802,
0,,1549,0.049839019775390625,
0,,1559,0.05315352976322174,
0,,1569,0.02944561280310154,
0,,1579,0.08896361291408539,
0,,1589,0.09956710785627365,
0,,1599,0.04753810539841652,
0,,1609,0.03742256388068199,
0,,1619,0.04090719297528267,
0,,1629,0.09502191841602325,
0,,1639,0.10223141312599182,
0,,1649,0.05554682016372681,
0,,1659,0.05942210555076599,
0,,1669,0.06215662509202957,
0,,1679,0.12674055993556976,
0,,1689,0.04572641849517822,
0,,1699,0.03847694396972656,
0,,1709,0.043593913316726685,
0,,1719,0.07669056951999664,
0,,1729,0.0570470467209816,
0,,1739,0.149461567401886,
0,,1749,0.08034944534301758,
0,,1759,0.04631306231021881,
0,,1769,0.07625278830528259,
0,,1779,0.03606405109167099,
0,,1789,0.08701598644256592,
0,,1799,0.04858854413032532,
0,,1809,0.049805477261543274,
0,,1819,0.06252790987491608,
0,,1829,0.06977953761816025,
0,,1839,0.0782967284321785,
0,,1849,0.05734362080693245,
0,,1859,0.04681029170751572,
0,,1869,0.07860337197780609,
0,,1879,0.05155450478196144,
0,,1889,0.03936382010579109,
0,,1899,0.04960052669048309,
0,,1909,0.040635839104652405,
0,,1917,,0.0605095736682415
,0.0005,1918,,
1,,1919,0.07894113659858704,
1,,1929,0.05198872089385986,
1,,1939,0.043196097016334534,
1,,1949,0.05572645366191864,
1,,1959,0.03954102471470833,
1,,1969,0.03860209882259369,
1,,1979,0.05871599540114403,
1,,1989,0.04504610225558281,
1,,1999,0.06149079650640488,
1,,2009,0.05919147655367851,
1,,2019,0.1011887937784195,
1,,2029,0.042751193046569824,
1,,2039,0.03923121094703674,
1,,2049,0.0425373911857605,
1,,2059,0.0528859943151474,
1,,2069,0.04618257284164429,
1,,2079,0.052931249141693115,
1,,2089,0.04298905283212662,
1,,2099,0.04092799499630928,
1,,2109,0.041830696165561676,
1,,2119,0.07875336706638336,
1,,2129,0.044804081320762634,
1,,2139,0.03695932775735855,
1,,2149,0.04639499634504318,
1,,2159,0.07978496700525284,
1,,2169,0.03013511747121811,
1,,2179,0.05202134698629379,
1,,2189,0.04896656051278114,
1,,2199,0.06269669532775879,
1,,2209,0.04427745193243027,
1,,2219,0.06445935368537903,
1,,2229,0.12429052591323853,
1,,2239,0.09088261425495148,
1,,2249,0.04932500049471855,
1,,2259,0.04541037604212761,
1,,2269,0.033868782222270966,
1,,2279,0.047603268176317215,
1,,2289,0.07273223996162415,
1,,2299,0.03704249858856201,
1,,2309,0.05328148603439331,
1,,2319,0.07812333852052689,
1,,2329,0.04404008761048317,
1,,2339,0.05805831402540207,
1,,2349,0.053388044238090515,
1,,2359,0.044511545449495316,
1,,2369,0.09221265465021133,
1,,2379,0.04464837163686752,
1,,2389,0.04081341624259949,
1,,2399,0.03931080549955368,
1,,2409,0.03211236372590065,
1,,2419,0.03242968022823334,
1,,2429,0.03551236540079117,
1,,2439,0.04509218782186508,
1,,2449,0.0523073747754097,
1,,2459,0.042166851460933685,
1,,2469,0.04018118977546692,
1,,2479,0.05546017363667488,
1,,2489,0.08268137276172638,
1,,2499,0.050463318824768066,
1,,2509,0.06964020431041718,
1,,2519,0.0840381383895874,
1,,2529,0.05233071744441986,
1,,2539,0.084393709897995,
1,,2549,0.0425708144903183,
1,,2559,0.07784561812877655,
1,,2569,0.04196922481060028,
1,,2579,0.03708741068840027,
1,,2589,0.06541388481855392,
1,,2599,0.03822632133960724,
1,,2609,0.060646090656518936,
1,,2619,0.05019667372107506,
1,,2629,0.042628925293684006,
1,,2639,0.06369250267744064,
1,,2649,0.09546072781085968,
1,,2659,0.05923936516046524,
1,,2669,0.04547823965549469,
1,,2679,0.03751868009567261,
1,,2689,0.02535884454846382,
1,,2699,0.02835666947066784,
1,,2709,0.03825713321566582,
1,,2719,0.08872312307357788,
1,,2729,0.039708271622657776,
1,,2739,0.04829666391015053,
1,,2749,0.034350208938121796,
1,,2759,0.04414774477481842,
1,,2769,0.031280066817998886,
1,,2779,0.027698474004864693,
1,,2789,0.04033089429140091,
1,,2799,0.03561380133032799,
1,,2809,0.037832312285900116,
1,,2819,0.05481118708848953,
1,,2829,0.04054492712020874,
1,,2839,0.03967120498418808,
1,,2849,0.04057810455560684,
1,,2859,0.02996988035738468,
1,,2869,0.052039168775081635,
1,,2879,0.04137510806322098,
1,,2889,0.029421154409646988,
1,,2899,0.03113793581724167,
1,,2909,0.03316092863678932,
1,,2919,0.06359712779521942,
1,,2929,0.053581468760967255,
1,,2939,0.047553900629282,
1,,2949,0.04045996069908142,
1,,2959,0.046042900532484055,
1,,2969,0.03141462430357933,
1,,2979,0.0825892835855484,
1,,2989,0.039285771548748016,
1,,2999,0.035649072378873825,
1,,3009,0.03216752037405968,
1,,3019,0.03273555636405945,
1,,3029,0.03932156413793564,
1,,3039,0.0288015678524971,
1,,3049,0.0363139808177948,
1,,3059,0.026481105014681816,
1,,3069,0.043015576899051666,
1,,3079,0.09436929225921631,
1,,3089,0.03934554010629654,
1,,3099,0.04545869678258896,
1,,3109,0.03218941390514374,
1,,3119,0.038990460336208344,
1,,3129,0.08459973335266113,
1,,3139,0.03362591564655304,
1,,3149,0.028422290459275246,
1,,3159,0.08264721930027008,
1,,3169,0.07342745363712311,
1,,3179,0.07150416821241379,
1,,3189,0.08480462431907654,
1,,3199,0.04444236308336258,
1,,3209,0.03261978179216385,
1,,3219,0.03777259588241577,
1,,3229,0.045750103890895844,
1,,3239,0.039798155426979065,
1,,3249,0.0383911170065403,
1,,3259,0.034571751952171326,
1,,3269,0.04024922847747803,
1,,3279,0.07755845040082932,
1,,3289,0.045790307223796844,
1,,3299,0.04216600954532623,
1,,3309,0.06087236851453781,
1,,3319,0.03187238797545433,
1,,3329,0.04167727008461952,
1,,3339,0.04044505953788757,
1,,3349,0.046692363917827606,
1,,3359,0.03329377621412277,
1,,3369,0.06786921620368958,
1,,3379,0.06164064630866051,
1,,3389,0.09178996086120605,
1,,3399,0.032029084861278534,
1,,3409,0.040534332394599915,
1,,3419,0.026867792010307312,
1,,3429,0.04017840698361397,
1,,3439,0.08400069922208786,
1,,3449,0.06642614305019379,
1,,3459,0.03729952871799469,
1,,3469,0.04007655754685402,
1,,3479,0.03763352334499359,
1,,3489,0.04285381734371185,
1,,3499,0.052775200456380844,
1,,3509,0.04513423144817352,
1,,3519,0.04449556767940521,
1,,3529,0.033573269844055176,
1,,3539,0.03989952802658081,
1,,3549,0.03081676922738552,
1,,3559,0.03283410519361496,
1,,3569,0.028616059571504593,
1,,3579,0.06459986418485641,
1,,3589,0.0712948739528656,
1,,3599,0.03296218067407608,
1,,3609,0.031241897493600845,
1,,3619,0.06702283769845963,
1,,3629,0.03282801806926727,
1,,3639,0.033580511808395386,
1,,3649,0.035977717489004135,
1,,3659,0.02391935884952545,
1,,3669,0.041887279599905014,
1,,3679,0.03355200216174126,
1,,3689,0.08039021492004395,
1,,3699,0.04110853746533394,
1,,3709,0.04041039198637009,
1,,3719,0.055552467703819275,
1,,3729,0.035868920385837555,
1,,3739,0.028957705944776535,
1,,3749,0.03795306384563446,
1,,3759,0.08546105772256851,
1,,3769,0.09623779356479645,
1,,3779,0.03755038231611252,
1,,3789,0.08811378479003906,
1,,3799,0.09373599290847778,
1,,3809,0.03743219003081322,
1,,3819,0.04262103885412216,
1,,3829,0.05912837013602257,
1,,3835,,0.044150110334157944
,0.0005,3836,,
2,,3839,0.09871713817119598,
2,,3849,0.0375954732298851,
2,,3859,0.05105643346905708,
2,,3869,0.02678545005619526,
2,,3879,0.11052267253398895,
2,,3889,0.05192655324935913,
2,,3899,0.04373859614133835,
2,,3909,0.052809663116931915,
2,,3919,0.04426015168428421,
2,,3929,0.07529617846012115,
2,,3939,0.03193768113851547,
2,,3949,0.04599573463201523,
2,,3959,0.036508262157440186,
2,,3969,0.03839784488081932,
2,,3979,0.08372041583061218,
2,,3989,0.040360502898693085,
2,,3999,0.07359432429075241,
2,,4009,0.03948687016963959,
2,,4019,0.0343858078122139,
2,,4029,0.02943822368979454,
2,,4039,0.04644159972667694,
2,,4049,0.04770902544260025,
2,,4059,0.03525025025010109,
2,,4069,0.035391341894865036,
2,,4079,0.03256164491176605,
2,,4089,0.0389871671795845,
2,,4099,0.03832029551267624,
2,,4109,0.03801649063825607,
2,,4119,0.036736369132995605,
2,,4129,0.04620705172419548,
2,,4139,0.09972098469734192,
2,,4149,0.05919633433222771,
2,,4159,0.03746272623538971,
2,,4169,0.04405254125595093,
2,,4179,0.0350511260330677,
2,,4189,0.045265693217515945,
2,,4199,0.0685264989733696,
2,,4209,0.04603777080774307,
2,,4219,0.032124921679496765,
2,,4229,0.03464285284280777,
2,,4239,0.02719448134303093,
2,,4249,0.09053663909435272,
2,,4259,0.06865665316581726,
2,,4269,0.04804815724492073,
2,,4279,0.046267036348581314,
2,,4289,0.04999581351876259,
2,,4299,0.04150817170739174,
2,,4309,0.03719978779554367,
2,,4319,0.06192775443196297,
2,,4329,0.03995703533291817,
2,,4339,0.048507533967494965,
2,,4349,0.0449153296649456,
2,,4359,0.07694482058286667,
2,,4369,0.15830397605895996,
2,,4379,0.04664884880185127,
2,,4389,0.04066496342420578,
2,,4399,0.04065071791410446,
2,,4409,0.03728964552283287,
2,,4419,0.11658599227666855,
2,,4429,0.036774322390556335,
2,,4439,0.035353854298591614,
2,,4449,0.03523433208465576,
2,,4459,0.07143953442573547,
2,,4469,0.040451906621456146,
2,,4479,0.07706203311681747,
2,,4489,0.028126917779445648,
2,,4499,0.036990806460380554,
2,,4509,0.03172069042921066,
2,,4519,0.02639610692858696,
2,,4529,0.038635216653347015,
2,,4539,0.03320295363664627,
2,,4549,0.03474608063697815,
2,,4559,0.08701493591070175,
2,,4569,0.03787050023674965,
2,,4579,0.09109795093536377,
2,,4589,0.06992543488740921,
2,,4599,0.07283712923526764,
2,,4609,0.04522476717829704,
2,,4619,0.06351907551288605,
2,,4629,0.038247689604759216,
2,,4639,0.04973560571670532,
2,,4649,0.035473957657814026,
2,,4659,0.033516306430101395,
2,,4669,0.04408922791481018,
2,,4679,0.07615692913532257,
2,,4689,0.08430081605911255,
2,,4699,0.05482568219304085,
2,,4709,0.03462774306535721,
2,,4719,0.06508179754018784,
2,,4729,0.02471957728266716,
2,,4739,0.02901368960738182,
2,,4749,0.026453401893377304,
2,,4759,0.031120605766773224,
2,,4769,0.03410136699676514,
2,,4779,0.041911542415618896,
2,,4789,0.040274523198604584,
2,,4799,0.02744116261601448,
2,,4809,0.03675622493028641,
2,,4819,0.07372628152370453,
2,,4829,0.0530536025762558,
2,,4839,0.03760821372270584,
2,,4849,0.054098162800073624,
2,,4859,0.04098275676369667,
2,,4869,0.03350352868437767,
2,,4879,0.05536948889493942,
2,,4889,0.03240030258893967,
2,,4899,0.02912544645369053,
2,,4909,0.038121845573186874,
2,,4919,0.027871407568454742,
2,,4929,0.08475958555936813,
2,,4939,0.02672620117664337,
2,,4949,0.03851745277643204,
2,,4959,0.09691448509693146,
2,,4969,0.03613770008087158,
2,,4979,0.04621180519461632,
2,,4989,0.0368630588054657,
2,,4999,0.04030156135559082,
2,,5009,0.031611524522304535,
2,,5019,0.04365566000342369,
2,,5029,0.04974135011434555,
2,,5039,0.028663363307714462,
2,,5049,0.031154748052358627,
2,,5059,0.037883222103118896,
2,,5069,0.037892892956733704,
2,,5079,0.07977361977100372,
2,,5089,0.03238454833626747,
2,,5099,0.04260901361703873,
2,,5109,0.051345646381378174,
2,,5119,0.03547518700361252,
2,,5129,0.08002561330795288,
2,,5139,0.041519895195961,
2,,5149,0.037725549191236496,
2,,5159,0.05093342065811157,
2,,5169,0.0375867560505867,
2,,5179,0.03374709188938141,
2,,5189,0.06375992298126221,
2,,5199,0.04731403663754463,
2,,5209,0.04974101111292839,
2,,5219,0.1261756271123886,
2,,5229,0.035121697932481766,
2,,5239,0.08423370867967606,
2,,5249,0.030748624354600906,
2,,5259,0.02957918494939804,
2,,5269,0.027611196041107178,
2,,5279,0.04479530081152916,
2,,5289,0.025639496743679047,
2,,5299,0.02174489200115204,
2,,5309,0.03324728459119797,
2,,5319,0.03334413096308708,
2,,5329,0.04209034517407417,
2,,5339,0.0331273227930069,
2,,5349,0.05698912590742111,
2,,5359,0.039321210235357285,
2,,5369,0.039263226091861725,
2,,5379,0.030666306614875793,
2,,5389,0.050062112510204315,
2,,5399,0.030528893694281578,
2,,5409,0.025274526327848434,
2,,5419,0.032240353524684906,
2,,5429,0.03612908720970154,
2,,5439,0.02632017619907856,
2,,5449,0.030094847083091736,
2,,5459,0.04330792278051376,
2,,5469,0.030985603109002113,
2,,5479,0.07441214472055435,
2,,5489,0.04803929850459099,
2,,5499,0.042447954416275024,
2,,5509,0.03615341708064079,
2,,5519,0.04653014615178108,
2,,5529,0.04441187530755997,
2,,5539,0.03186267614364624,
2,,5549,0.021297171711921692,
2,,5559,0.022454632446169853,
2,,5569,0.029583383351564407,
2,,5579,0.06112495809793472,
2,,5589,0.03243914246559143,
2,,5599,0.033246420323848724,
2,,5609,0.03950788825750351,
2,,5619,0.028917130082845688,
2,,5629,0.059151455760002136,
2,,5639,0.06383659690618515,
2,,5649,0.07371393591165543,
2,,5659,0.04747863858938217,
2,,5669,0.04137948900461197,
2,,5679,0.042276423424482346,
2,,5689,0.04372739791870117,
2,,5699,0.036229439079761505,
2,,5709,0.035500213503837585,
2,,5719,0.04026341065764427,
2,,5729,0.03395311161875725,
2,,5739,0.07229140400886536,
2,,5749,0.039847034960985184,
2,,5753,,0.05201692506670952
,0.0005,5754,,
3,,5759,0.09766772389411926,
3,,5769,0.0702042281627655,
3,,5779,0.038933657109737396,
3,,5789,0.05607324093580246,
3,,5799,0.07010644674301147,
3,,5809,0.03334760665893555,
3,,5819,0.026223093271255493,
3,,5829,0.03418171405792236,
3,,5839,0.036654725670814514,
3,,5849,0.03291567787528038,
3,,5859,0.03129570186138153,
3,,5869,0.03134332597255707,
3,,5879,0.03325716778635979,
3,,5889,0.04447818547487259,
3,,5899,0.02637168951332569,
3,,5909,0.02773967944085598,
3,,5919,0.08962143957614899,
3,,5929,0.03679211065173149,
3,,5939,0.04713061451911926,
3,,5949,0.0272857416421175,
3,,5959,0.04790033400058746,
3,,5969,0.026649661362171173,
3,,5979,0.03716181963682175,
3,,5989,0.044094718992710114,
3,,5999,0.05627645552158356,
3,,6009,0.037504106760025024,
3,,6019,0.03641683608293533,
3,,6029,0.030138006433844566,
3,,6039,0.04505020007491112,
3,,6049,0.028650693595409393,
3,,6059,0.030766073614358902,
3,,6069,0.035141509026288986,
3,,6079,0.037019576877355576,
3,,6089,0.04152558743953705,
3,,6099,0.06451694667339325,
3,,6109,0.03433026745915413,
3,,6119,0.03015037812292576,
3,,6129,0.03468343988060951,
3,,6139,0.036997728049755096,
3,,6149,0.050577312707901,
3,,6159,0.053536564111709595,
3,,6169,0.03664214909076691,
3,,6179,0.02435084618628025,
3,,6189,0.028280556201934814,
3,,6199,0.0295860655605793,
3,,6209,0.030487071722745895,
3,,6219,0.029733749106526375,
3,,6229,0.0249312911182642,
3,,6239,0.05119715631008148,
3,,6249,0.03768438845872879,
3,,6259,0.04967579245567322,
3,,6269,0.03284718841314316,
3,,6279,0.0319117046892643,
3,,6289,0.11521752178668976,
3,,6299,0.0338001474738121,
3,,6309,0.026772357523441315,
3,,6319,0.028775226324796677,
3,,6329,0.04270234704017639,
3,,6339,0.028247211128473282,
3,,6349,0.029144644737243652,
3,,6359,0.08341444283723831,
3,,6369,0.03089693933725357,
3,,6379,0.0250580795109272,
3,,6389,0.03954177722334862,
3,,6399,0.021907739341259003,
3,,6409,0.0846148431301117,
3,,6419,0.02066796086728573,
3,,6429,0.0678236335515976,
3,,6439,0.03241307660937309,
3,,6449,0.02504100650548935,
3,,6459,0.026430383324623108,
3,,6469,0.03817130625247955,
3,,6479,0.03210572898387909,
3,,6489,0.03827376663684845,
3,,6499,0.0791763886809349,
3,,6509,0.034733325242996216,
3,,6519,0.036878421902656555,
3,,6529,0.03658591955900192,
3,,6539,0.035654954612255096,
3,,6549,0.04262980818748474,
3,,6559,0.0222528837621212,
3,,6569,0.027301795780658722,
3,,6579,0.03036087192595005,
3,,6589,0.03037414886057377,
3,,6599,0.09726159274578094,
3,,6609,0.04110874980688095,
3,,6619,0.02961360663175583,
3,,6629,0.07904060184955597,
3,,6639,0.023456567898392677,
3,,6649,0.04951660707592964,
3,,6659,0.028578676283359528,
3,,6669,0.0230441652238369,
3,,6679,0.02810034155845642,
3,,6689,0.029309025034308434,
3,,6699,0.028127197176218033,
3,,6709,0.03652265667915344,
3,,6719,0.02900652587413788,
3,,6729,0.04345192760229111,
3,,6739,0.03818324953317642,
3,,6749,0.05644506216049194,
3,,6759,0.036853499710559845,
3,,6769,0.032870814204216,
3,,6779,0.05895464867353439,
3,,6789,0.054195672273635864,
3,,6799,0.03489101678133011,
3,,6809,0.060099560767412186,
3,,6819,0.024661680683493614,
3,,6829,0.028752818703651428,
3,,6839,0.025908470153808594,
3,,6849,0.029581282287836075,
3,,6859,0.030034950003027916,
3,,6869,0.07487742602825165,
3,,6879,0.030464695766568184,
3,,6889,0.026103105396032333,
3,,6899,0.039497047662734985,
3,,6909,0.024218901991844177,
3,,6919,0.056986771523952484,
3,,6929,0.06535837799310684,
3,,6939,0.05269904062151909,
3,,6949,0.03344975784420967,
3,,6959,0.028942730277776718,
3,,6969,0.03568029776215553,
3,,6979,0.03788600489497185,
3,,6989,0.030703458935022354,
3,,6999,0.030004436150193214,
3,,7009,0.03136691451072693,
3,,7019,0.03244743496179581,
3,,7029,0.03515447676181793,
3,,7039,0.03574752062559128,
3,,7049,0.03765198588371277,
3,,7059,0.06901025772094727,
3,,7069,0.06649081408977509,
3,,7079,0.035725418478250504,
3,,7089,0.026178432628512383,
3,,7099,0.027085181325674057,
3,,7109,0.03767363354563713,
3,,7119,0.027549220249056816,
3,,7129,0.021505404263734818,
3,,7139,0.02950592339038849,
3,,7149,0.06443226337432861,
3,,7159,0.028751160949468613,
3,,7169,0.030266735702753067,
3,,7179,0.02213888242840767,
3,,7189,0.021205764263868332,
3,,7199,0.031023811548948288,
3,,7209,0.03874540328979492,
3,,7219,0.021897166967391968,
3,,7229,0.03195905685424805,
3,,7239,0.0513773038983345,
3,,7249,0.0982041209936142,
3,,7259,0.04628695547580719,
3,,7269,0.0326923206448555,
3,,7279,0.02579406462609768,
3,,7289,0.0375404879450798,
3,,7299,0.034589752554893494,
3,,7309,0.035952672362327576,
3,,7319,0.028911693021655083,
3,,7329,0.025389350950717926,
3,,7339,0.040856651961803436,
3,,7349,0.03580593690276146,
3,,7359,0.027147477492690086,
3,,7369,0.03856442868709564,
3,,7379,0.03228940814733505,
3,,7389,0.02904500626027584,
3,,7399,0.03721871227025986,
3,,7409,0.03437726944684982,
3,,7419,0.037834785878658295,
3,,7429,0.026368670165538788,
3,,7439,0.02806364931166172,
3,,7449,0.05343196541070938,
3,,7459,0.029051251709461212,
3,,7469,0.042039599269628525,
3,,7479,0.06397128850221634,
3,,7489,0.024326374754309654,
3,,7499,0.03258201852440834,
3,,7509,0.0821322649717331,
3,,7519,0.040380459278821945,
3,,7529,0.0842292308807373,
3,,7539,0.06442475318908691,
3,,7549,0.02641044184565544,
3,,7559,0.026566753163933754,
3,,7569,0.038047123700380325,
3,,7579,0.03171335533261299,
3,,7589,0.04259256273508072,
3,,7599,0.029909290373325348,
3,,7609,0.030133748427033424,
3,,7619,0.04105288162827492,
3,,7629,0.029940862208604813,
3,,7639,0.03901688754558563,
3,,7649,0.027171308174729347,
3,,7659,0.028824176639318466,
3,,7669,0.032801344990730286,
3,,7671,,0.03637971356511116
,0.0005,7672,,
4,,7679,0.028889160603284836,
4,,7689,0.028235983103513718,
4,,7699,0.04549997299909592,
4,,7709,0.029391136020421982,
4,,7719,0.028366565704345703,
4,,7729,0.11042185127735138,
4,,7739,0.05267415940761566,
4,,7749,0.03319079801440239,
4,,7759,0.04090171307325363,
4,,7769,0.022094175219535828,
4,,7779,0.026382923126220703,
4,,7789,0.02623855508863926,
4,,7799,0.08840563893318176,
4,,7809,0.019827960059046745,
4,,7819,0.0725398063659668,
4,,7829,0.030587535351514816,
4,,7839,0.031739600002765656,
4,,7849,0.023886028677225113,
4,,7859,0.03266448527574539,
4,,7869,0.0329713448882103,
4,,7879,0.022879276424646378,
4,,7889,0.02507944405078888,
4,,7899,0.020384768024086952,
4,,7909,0.03468596190214157,
4,,7919,0.02245708927512169,
4,,7929,0.037961095571517944,
4,,7939,0.02329597994685173,
4,,7949,0.024257324635982513,
4,,7959,0.02378471940755844,
4,,7969,0.02744533121585846,
4,,7979,0.0836501494050026,
4,,7989,0.0265948586165905,
4,,7999,0.04040767252445221,
4,,8009,0.0866631343960762,
4,,8019,0.030739828944206238,
4,,8029,0.038233134895563126,
4,,8039,0.09389743208885193,
4,,8049,0.034440066665410995,
4,,8059,0.039162345230579376,
4,,8069,0.02564990147948265,
4,,8079,0.03492552042007446,
4,,8089,0.06491798162460327,
4,,8099,0.03427223861217499,
4,,8109,0.027942849323153496,
4,,8119,0.027410967275500298,
4,,8129,0.040543071925640106,
4,,8139,0.0748266875743866,
4,,8149,0.02730591595172882,
4,,8159,0.01809382438659668,
4,,8169,0.03435090184211731,
4,,8179,0.052196115255355835,
4,,8189,0.03346477821469307,
4,,8199,0.04304450377821922,
4,,8209,0.024397850036621094,
4,,8219,0.028579581528902054,
4,,8229,0.028631921857595444,
4,,8239,0.02471199259161949,
4,,8249,0.07951994985342026,
4,,8259,0.02676134742796421,
4,,8269,0.04330609738826752,
4,,8279,0.022165093570947647,
4,,8289,0.03297159820795059,
4,,8299,0.018541816622018814,
4,,8309,0.020013336092233658,
4,,8319,0.029661299660801888,
4,,8329,0.022900188341736794,
4,,8339,0.04029664397239685,
4,,8349,0.023518502712249756,
4,,8359,0.035409748554229736,
4,,8369,0.032249484211206436,
4,,8379,0.08203892409801483,
4,,8389,0.035172443836927414,
4,,8399,0.029768768697977066,
4,,8409,0.028825361281633377,
4,,8419,0.03141682595014572,
4,,8429,0.02670194022357464,
4,,8439,0.02720644138753414,
4,,8449,0.020813599228858948,
4,,8459,0.019015705212950706,
4,,8469,0.02664695866405964,
4,,8479,0.03354361653327942,
4,,8489,0.026645701378583908,
4,,8499,0.037121355533599854,
4,,8509,0.044091109186410904,
4,,8519,0.04489599168300629,
4,,8529,0.023047950118780136,
4,,8539,0.08561070263385773,
4,,8549,0.030003268271684647,
4,,8559,0.0236358642578125,
4,,8569,0.03233833238482475,
4,,8579,0.0513937845826149,
4,,8589,0.024918895214796066,
4,,8599,0.02551940269768238,
4,,8609,0.02517623081803322,
4,,8619,0.03159042447805405,
4,,8629,0.04442824050784111,
4,,8639,0.03147508203983307,
4,,8649,0.027631089091300964,
4,,8659,0.03642631322145462,
4,,8669,0.034336261451244354,
4,,8679,0.03455667197704315,
4,,8689,0.02194892056286335,
4,,8699,0.027183108031749725,
4,,8709,0.028360310941934586,
